31,41,2
31,41,2
31,41,2
31,41,2
31,41,2
31,41,2
31,41,2
31,41,2
31,41,2
31,41,2
27,98,2
27,98,2
27,98,2
27,98,2
27,98,2
27,98,2
27,98,2
27,98,2
27,98,2
27,98,2
27,98,2
27,98,2
27,98,2
27,98,2
27,98,2
27,98,2
27,98,2
27,98,2
27,98,2
27,98,2
27,98,2
27,98,2
27,98,2
27,98,2
31,41,2
31,41,2
31,41,2
31,41,2
31,41,2
31,41,2
31,41,2
31,41,2
31,41,2
31,41,2
31,41,2
31,41,2
20,78,2
31,41,2
31,2,2
31,2,2
31,1,2
31,2,2
31,1,2
31,1,2
31,1,2
31,1,2
31,1,2
31,1,2
31,2,2
31,1,2
31,1,2
31,1,2
31,1,2
5,78,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
20,78,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
5,78,2
8,41,2
8,95,2
16,99,2
16,99,2
16,99,2
16,99,2
16,99,2
16,99,2
16,99,2
16,99,2
16,99,2
16,99,2
16,99,2
16,99,2
16,100,2
16,99,2
16,99,2
16,18,2
16,18,2
16,18,2
16,18,2
16,18,2
16,18,2
16,18,2
16,18,2
16,18,2
16,18,2
16,18,2
5,78,2
16,99,2
16,99,2
16,99,2
16,99,2
16,99,2
16,99,2
16,99,2
16,18,2
16,101,2
16,102,2
16,102,2
16,102,2
16,102,2
16,103,2
16,102,2
16,102,2
16,102,2
16,102,2
16,102,2
16,102,2
16,102,2
16,102,2
16,102,2
27,98,2
27,98,2
27,98,2
27,98,2
27,98,2
27,98,2
27,98,2
27,98,2
27,98,2
27,98,2
27,98,2
18,94,2
16,18,2
31,1,2
31,1,2
31,1,2
31,1,2
31,2,2
31,1,2
31,1,2
31,1,2
31,1,2
31,1,2
31,1,2
31,1,2
31,1,2
5,78,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
5,78,2
31,1,2
31,1,2
31,2,2
31,2,2
31,1,2
31,1,2
31,1,2
31,1,2
31,1,2
31,1,2
31,1,2
31,104,2
31,104,2
31,7,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
16,105,2
16,105,2
16,105,2
16,105,2
16,105,2
16,105,2
16,105,2
16,105,2
16,105,2
16,105,2
16,105,2
16,105,2
16,105,2
16,105,2
16,105,2
16,105,2
27,98,2
27,98,2
27,98,2
27,98,2
27,98,2
27,98,2
27,98,2
27,98,2
27,98,2
27,98,2
8,106,2
8,106,2
8,106,2
8,106,2
8,106,2
8,106,2
8,106,2
8,106,2
8,106,2
8,106,2
8,106,2
8,106,2
8,106,2
8,106,2
8,106,2
8,106,2
8,106,2
8,106,2
8,106,2
8,106,2
8,106,2
8,106,2
8,106,2
8,106,2
8,106,2
8,106,2
27,98,2
27,98,2
27,98,2
27,98,2
27,98,2
27,98,2
27,98,2
27,98,2
27,98,2
27,98,2
27,98,2
27,98,2
27,98,2
27,98,2
27,98,2
27,98,2
27,98,2
27,98,2
2,3,2
31,2,2
19,85,2
19,73,2
2,76,2
16,18,2
16,18,2
16,18,2
16,18,2
16,18,2
16,18,2
16,18,2
16,18,2
19,78,2
16,18,2
16,18,2
16,18,2
19,59,2
19,86,2
19,88,2
19,74,2
19,89,2
16,40,2
16,40,2
16,40,2
16,40,2
16,40,2
16,40,2
16,40,2
16,40,2
16,102,2
16,103,2
16,102,2
16,102,2
16,102,2
16,102,2
16,102,2
16,102,2
16,102,2
16,102,2
16,102,2
16,102,2
16,102,2
16,102,2
8,107,2
8,108,2
8,107,2
8,107,2
8,107,2
8,107,2
8,107,2
8,107,2
8,107,2
8,107,2
8,107,2
8,107,2
8,107,2
8,107,2
8,107,2
8,107,2
8,107,2
8,107,2
8,107,2
8,107,2
8,109,2
8,107,2
8,107,2
8,107,2
8,107,2
8,107,2
8,107,2
8,107,2
8,107,2
8,110,2
8,107,2
8,107,2
8,107,2
8,107,2
8,107,2
8,107,2
8,107,2
8,107,2
8,107,2
8,108,2
16,102,2
16,102,2
16,102,2
19,81,2
26,8,2
19,88,2
19,59,2
16,40,2
8,111,2
8,111,2
8,111,2
8,111,2
8,111,2
8,111,2
8,111,2
8,107,2
8,111,2
8,111,2
8,111,2
8,111,2
8,111,2
8,111,2
8,111,2
8,111,2
8,111,2
8,111,2
8,111,2
16,112,2
16,112,2
16,112,2
16,112,2
16,112,2
16,112,2
16,112,2
16,112,2
16,112,2
16,112,2
16,112,2
16,112,2
16,112,2
16,112,2
16,112,2
16,112,2
16,112,2
16,112,2
16,112,2
16,112,2
16,112,2
16,112,2
16,112,2
16,112,2
16,112,2
16,112,2
16,112,2
16,112,2
16,112,2
16,112,2
8,107,2
8,107,2
8,107,2
8,107,2
8,107,2
8,107,2
8,107,2
8,107,2
8,108,2
8,107,2
8,107,2
8,107,2
8,107,2
8,107,2
8,107,2
8,107,2
8,107,2
8,107,2
8,107,2
8,107,2
8,107,2
8,110,2
8,107,2
8,107,2
8,107,2
8,107,2
8,107,2
8,107,2
8,107,2
8,107,2
8,107,2
8,107,2
8,109,2
8,107,2
8,108,2
8,107,2
8,107,2
8,107,2
8,107,2
8,107,2
8,2,2
8,1,2
8,2,2
8,1,2
8,1,2
8,2,2
8,1,2
8,1,2
8,1,2
8,1,2
8,1,2
8,1,2
8,1,2
8,1,2
8,2,2
8,61,2
8,61,2
8,61,2
8,61,2
8,61,2
8,61,2
8,61,2
8,61,2
8,61,2
8,61,2
8,61,2
8,61,2
8,61,2
8,61,2
8,61,2
8,61,2
8,61,2
8,61,2
8,61,2
8,61,2
8,61,2
8,61,2
8,61,2
8,61,2
8,61,2
8,61,2
8,61,2
8,61,2
8,61,2
8,61,2
8,61,2
8,61,2
8,61,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
16,102,2
16,102,2
16,102,2
31,2,2
31,1,2
31,1,2
31,1,2
31,1,2
31,2,2
31,1,2
31,1,2
31,1,2
31,1,2
31,1,2
31,1,2
25,82,2
25,76,2
25,80,2
6,10,2
31,1,2
31,1,2
31,1,2
31,1,2
31,2,2
31,1,2
31,2,2
31,104,2
31,1,2
31,1,2
31,1,2
31,1,2
17,82,2
16,102,2
16,102,2
16,102,2
16,102,2
16,102,2
16,102,2
16,102,2
16,102,2
16,102,2
31,104,2
31,1,2
31,2,2
31,1,2
31,1,2
31,1,2
31,1,2
31,2,2
31,1,2
31,1,2
31,1,2
31,1,2
31,1,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,113,2
8,113,2
16,114,2
31,115,2
31,115,2
16,40,2
17,27,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
16,18,2
31,19,2
31,19,2
16,18,2
31,19,2
16,18,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
29,94,2
8,42,2
8,113,2
31,90,2
31,19,2
31,116,2
31,19,2
31,19,2
31,19,2
8,113,2
8,113,2
8,113,2
8,113,2
8,113,2
8,113,2
8,113,2
8,113,2
8,113,2
8,113,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
31,19,2
16,117,2
16,117,2
16,117,2
16,117,2
16,117,2
16,117,2
16,117,2
16,117,2
16,117,2
16,117,2
2,13,2
16,117,2
16,117,2
16,118,2
8,113,2
8,113,2
8,113,2
8,113,2
8,113,2
8,113,2
8,113,2
8,113,2
8,113,2
8,113,2
8,113,2
8,113,2
8,113,2
8,113,2
8,113,2
8,113,2
8,113,2
8,113,2
8,113,2
8,113,2
8,113,2
8,113,2
8,113,2
8,113,2
8,113,2
8,113,2
8,113,2
8,113,2
8,113,2
8,113,2
8,113,2
8,113,2
8,113,2
8,113,2
8,113,2
8,113,2
8,113,2
8,113,2
8,113,2
8,113,2
8,113,2
8,113,2
31,19,2
31,19,2
5,13,2
5,78,2
16,117,2
16,117,2
16,117,2
16,117,2
16,117,2
16,117,2
16,117,2
16,117,2
16,117,2
16,117,2
16,102,2
16,102,2
16,102,2
5,78,2
31,115,2
31,115,2
31,115,2
16,117,2
16,117,2
16,117,2
16,117,2
16,117,2
16,117,2
16,117,2
16,117,2
16,117,2
16,117,2
16,117,2
16,117,2
8,19,2
8,19,2
8,19,2
8,19,2
8,19,2
8,19,2
8,19,2
8,19,2
8,19,2
8,19,2
8,19,2
8,19,2
8,19,2
8,19,2
8,19,2
8,19,2
8,19,2
8,19,2
8,19,2
8,19,2
8,19,2
8,19,2
8,19,2
8,19,2
8,19,2
8,19,2
8,19,2
8,19,2
8,19,2
8,19,2
8,19,2
8,19,2
8,19,2
8,19,2
8,19,2
8,19,2
8,19,2
8,19,2
8,19,2
8,19,2
8,119,2
8,44,2
8,44,2
8,120,2
31,115,2
8,121,2
8,44,2
8,44,2
12,82,2
31,115,2
31,115,2
8,82,2
29,82,2
29,79,2
31,115,2
31,115,2
29,27,2
12,80,2
16,102,2
16,102,2
16,34,2
16,34,2
16,34,2
16,34,2
16,34,2
16,34,2
16,34,2
16,102,2
16,102,2
16,102,2
16,102,2
16,102,2
8,103,2
8,122,2
8,123,2
8,43,2
21,74,2
2,27,2
5,9,2
8,123,2
8,44,2
31,115,2
31,115,2
8,123,2
8,44,2
8,103,2
8,123,2
16,124,2
16,124,2
16,124,2
16,124,2
16,124,2
16,124,2
16,124,2
16,124,2
16,124,2
16,124,2
16,124,2
16,124,2
16,124,2
16,124,2
16,102,2
16,102,2
16,125,2
16,125,2
16,125,2
16,125,2
16,125,2
16,125,2
16,125,2
16,125,2
16,125,2
16,125,2
16,125,2
16,125,2
16,125,2
16,125,2
16,125,2
6,10,2
31,126,2
8,127,2
8,127,2
8,127,2
8,127,2
8,127,2
8,127,2
8,127,2
8,127,2
8,127,2
8,127,2
8,127,2
8,127,2
8,127,2
8,127,2
8,127,2
8,127,2
16,125,2
16,125,2
16,23,2
16,125,2
16,125,2
16,125,2
16,23,2
16,125,2
16,23,2
16,23,2
16,23,2
16,23,2
16,23,2
16,23,2
16,23,2
16,23,2
16,23,2
16,23,2
16,23,2
16,23,2
16,23,2
16,125,2
16,23,2
16,23,2
16,23,2
16,125,2
16,23,2
16,23,2
16,23,2
16,125,2
16,23,2
16,125,2
16,23,2
16,125,2
16,125,2
16,23,2
16,23,2
16,23,2
16,23,2
16,23,2
31,115,2
31,115,2
16,128,2
16,128,2
16,128,2
16,128,2
16,128,2
16,128,2
16,128,2
16,128,2
16,128,2
16,128,2
16,128,2
16,128,2
16,128,2
16,128,2
16,128,2
16,128,2
16,128,2
8,18,2
8,18,2
8,18,2
8,18,2
8,18,2
8,18,2
8,18,2
8,18,2
8,18,2
8,18,2
16,128,2
16,128,2
16,128,2
16,128,2
16,128,2
16,128,2
16,128,2
8,18,2
16,128,2
8,129,2
8,129,2
8,129,2
8,129,2
8,129,2
8,129,2
8,129,2
8,129,2
8,129,2
8,129,2
8,129,2
8,129,2
8,129,2
8,129,2
8,129,2
8,129,2
16,23,2
16,23,2
16,23,2
16,23,2
16,23,2
16,23,2
16,23,2
16,23,2
16,23,2
16,23,2
16,23,2
31,115,2
31,115,2
10,74,2
16,130,2
16,130,2
16,130,2
16,130,2
16,130,2
16,130,2
8,129,2
8,129,2
16,130,2
16,130,2
16,130,2
16,130,2
16,130,2
16,130,2
16,130,2
16,130,2
16,130,2
16,130,2
16,31,2
8,131,2
8,131,2
8,131,2
8,131,2
8,131,2
8,131,2
8,131,2
8,131,2
8,131,2
8,131,2
8,131,2
8,131,2
8,131,2
16,130,2
16,130,2
16,130,2
16,130,2
16,130,2
16,130,2
16,43,2
16,44,2
16,44,2
16,44,2
16,132,2
16,132,2
16,132,2
16,132,2
15,73,2
2,8,2
15,86,2
2,3,2
15,89,2
15,81,2
16,132,2
16,132,2
16,132,2
16,34,2
16,34,2
16,34,2
16,34,2
16,34,2
16,34,2
16,34,2
8,131,2
8,131,2
8,131,2
8,131,2
8,131,2
8,131,2
8,131,2
8,131,2
8,131,2
8,131,2
8,131,2
8,131,2
8,131,2
8,131,2
8,131,2
8,131,2
8,131,2
8,131,2
8,131,2
16,43,2
16,133,2
16,44,2
16,44,2
16,44,2
16,133,2
16,134,2
16,134,2
16,134,2
16,134,2
16,134,2
16,34,2
16,34,2
16,44,2
16,43,2
16,44,2
16,135,2
16,135,2
16,135,2
16,135,2
16,135,2
16,135,2
16,135,2
16,135,2
16,135,2
16,135,2
16,135,2
16,135,2
16,135,2
16,135,2
16,136,2
16,136,2
16,136,2
16,136,2
16,136,2
16,43,2
16,44,2
16,44,2
16,44,2
16,136,2
16,136,2
16,136,2
16,136,2
16,136,2
16,136,2
16,136,2
16,136,2
16,136,2
16,136,2
16,136,2
16,136,2
16,136,2
16,136,2
8,131,2
16,136,2
16,136,2
8,131,2
16,136,2
16,136,2
16,136,2
16,136,2
16,136,2
16,136,2
8,131,2
8,131,2
8,131,2
8,131,2
8,131,2
8,131,2
8,131,2
8,131,2
8,131,2
8,131,2
8,131,2
8,131,2
8,131,2
16,136,2
8,131,2
16,135,2
16,135,2
16,135,2
29,79,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
2,75,2
10,74,2
16,135,2
16,135,2
16,135,2
16,135,2
16,135,2
16,135,2
16,135,2
16,135,2
16,135,2
16,135,2
8,137,2
8,137,2
8,137,2
8,137,2
8,137,2
8,137,2
8,137,2
8,137,2
8,137,2
8,137,2
8,137,2
8,137,2
8,137,2
8,137,2
8,137,2
8,137,2
8,137,2
8,137,2
8,137,2
8,137,2
8,137,2
8,137,2
8,137,2
8,137,2
8,137,2
8,137,2
8,137,2
8,137,2
8,137,2
8,137,2
16,5,2
16,6,2
8,137,2
16,138,2
16,138,2
16,138,2
16,138,2
16,138,2
16,138,2
5,78,2
16,138,2
16,138,2
16,139,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
16,140,2
8,41,2
16,140,2
8,41,2
16,140,2
8,41,2
16,140,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
16,138,2
16,138,2
16,138,2
16,139,2
16,138,2
16,135,2
16,135,2
16,135,2
16,135,2
16,135,2
16,135,2
16,135,2
16,135,2
16,135,2
16,135,2
16,135,2
16,135,2
16,135,2
16,135,2
16,138,2
16,139,2
16,138,2
16,138,2
16,138,2
16,138,2
16,138,2
16,141,2
8,41,2
16,135,2
16,135,2
16,135,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
16,140,2
16,140,2
16,140,2
16,140,2
16,140,2
16,140,2
16,142,2
16,142,2
16,142,2
16,143,2
16,144,2
2,13,2
16,144,2
16,144,2
16,145,2
16,144,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,41,2
8,146,2
8,146,2
8,146,2
8,146,2
8,147,2
8,146,2
8,146,2
8,146,2
8,146,2
8,146,2
8,146,2
30,82,2
16,148,2
16,148,2
16,148,2
16,148,2
16,148,2
6,10,2
16,144,2
16,144,2
16,144,2
10,78,2
24,75,2
10,28,2
16,138,2
16,138,2
16,138,2
16,139,2
16,138,2
16,139,2
16,138,2
16,138,2
16,138,2
16,138,2
16,149,2
16,149,2
16,149,2
16,149,2
16,149,2
16,149,2
16,149,2
16,149,2
16,149,2
16,149,2
16,149,2
16,6,2
16,150,2
8,146,2
8,146,2
8,146,2
8,146,2
8,146,2
16,6,2
16,150,2
16,150,2
16,150,2
16,150,2
16,150,2
16,150,2
16,150,2
16,150,2
16,150,2
16,150,2
16,150,2
16,150,2
16,150,2
16,144,2
16,144,2
16,144,2
16,145,2
16,144,2
8,146,2
8,146,2
8,146,2
8,146,2
8,146,2
16,22,2
16,22,2
16,22,2
16,22,2
16,22,2
16,22,2
16,22,2
16,22,2
16,22,2
16,22,2
16,22,2
16,22,2
16,22,2
16,22,2
16,22,2
16,22,2
16,22,2
16,22,2
16,149,2
16,149,2
16,149,2
16,149,2
16,149,2
16,149,2
16,149,2
16,149,2
16,149,2
16,149,2
16,149,2
16,149,2
16,149,2
16,149,2
16,149,2
16,149,2
16,149,2
16,151,2
16,151,2
16,151,2
16,151,2
16,151,2
16,151,2
16,151,2
16,151,2
16,151,2
16,151,2
16,151,2
16,151,2
20,78,2
16,151,2
16,151,2
16,151,2
16,151,2
5,9,2
2,27,2
15,59,2
25,27,2
8,152,2
8,152,2
8,152,2
8,152,2
16,149,2
16,149,2
16,149,2
16,149,2
16,149,2
16,149,2
